headline,date,stock
Why Is EnerSys (ENS) Up 1.6% Since Last Earnings Report?,2019-12-06 00:00:00,ENS
"EnerSys to Offer Senior Notes, Use Proceeds For Debt Repayment",2019-12-06 00:00:00,ENS
EnerSys proposed private offering of $300M of senior notes due 2027,2019-12-05 00:00:00,ENS
EnerSys Announces Proposed Private Offering of $'…… Million Aggregate Principal Amount of ...,2019-12-05 00:00:00,ENS
Stock Upgrades: Enersys Shows Rising Relative Strength,2019-12-04 00:00:00,ENS
"Enersys (ENS) Displays Bright Prospects, Headwinds Persist",2019-11-26 00:00:00,ENS
Enersys Trying To Close In On Key Technical Measure,2019-11-25 00:00:00,ENS
"Vulcan Value Partners, LLC Buys Brookfield Asset Management Inc, Anthem Inc, Oracle Corp, Sells ...",2019-11-14 00:00:00,ENS
"New South Capital Management Inc Buys EnerSys, WW International Inc, iShares Russell ...",2019-11-08 00:00:00,ENS
EnerSys (ENS) CEO David Shaffer on Q2 2020 Results - Earnings Call Transcript,2019-11-07 00:00:00,ENS
EnerSys 2020 Q2 - Results - Earnings Call Presentation,2019-11-07 00:00:00,ENS
"Barrett Asset Management, LLC Buys EnerSys, Progressive Corp, SPDR Barclays Short Term Treasury ...",2019-11-07 00:00:00,ENS
"EnerSys (ENS) Q2 Earnings & Revenues Top Estimates, Up Y/Y",2019-11-07 00:00:00,ENS
EnerSys (ENS) Surpasses Q2 Earnings and Revenue Estimates,2019-11-06 00:00:00,ENS
EnerSys Announces Quarterly Dividend,2019-11-06 00:00:00,ENS
EnerSys declares $0.175 dividend,2019-11-06 00:00:00,ENS
"EnerSys EPS beats by $0.04, beats on revenue",2019-11-06 00:00:00,ENS
EnerSys Q2 2020 Earnings Preview,2019-11-05 00:00:00,ENS
"Eaton's (ETN) Q3 Earnings Beat, Revenues Miss, View Cut",2019-10-29 00:00:00,ENS
EnerSys Announces Second Quarter Fiscal —…—… Results Conference Call,2019-10-16 00:00:00,ENS
"Roubaix Capital, LLC Buys EnerSys, Parsons Corp, Bazaarvoice Inc, Sells Americold Realty Trust, ...",2019-10-08 00:00:00,ENS
Nuverra Environmental leads industrial gainers; Charah Solutions only loser,2019-09-20 00:00:00,ENS
EnerSys (ENS) Investor Presentation - Slideshow,2019-09-20 00:00:00,ENS
"EnerSys (ENS) Acquires NorthStar, Boosts TPPL Product Line",2019-09-20 00:00:00,ENS
EnerSys to buy NorthStar Battery; reports fire at Kentucky facility,2019-09-19 00:00:00,ENS
Why Is EnerSys (ENS) Up 1.1% Since Last Earnings Report?,2019-09-06 00:00:00,ENS
Enersys Suffers From High Costs & ERP implementation Issues,2019-08-19 00:00:00,ENS
EnerSys (ENS) CEO David Shaffer on Q1 2020 Results - Earnings Call Transcript,2019-08-12 00:00:00,ENS
EnerSys 2020 Q1 - Results - Earnings Call Slides,2019-08-08 00:00:00,ENS
Caesarstone and Forterra among industrial gainers; Rayonier and The Goldfield among losers,2019-08-08 00:00:00,ENS
EnerSys (ENS) Lags Q1 Earnings and Revenue Estimates,2019-08-07 00:00:00,ENS
EnerSys declares $0.175 dividend,2019-08-07 00:00:00,ENS
"EnerSys EPS misses by $0.02, misses on revenue",2019-08-07 00:00:00,ENS
"EnerSys EPS misses by $0.02, misses on revenue",2019-08-07 00:00:00,ENS
"Mondrian Investment Partners LTD Buys PepsiCo Inc, Duke Energy Corp, Dominion Energy Inc, Sells ...",2019-08-07 00:00:00,ENS
EnerSys (ENS) Reports Next Week: Wall Street Expects Earnings Growth,2019-07-31 00:00:00,ENS
"Eaton's (ETN) Q2 Earnings Beat Estimates, Revenues Miss",2019-07-30 00:00:00,ENS
"AZZ Q1 Earnings & Revenues Beat Estimates, Bookings Down Y/Y",2019-07-10 00:00:00,ENS
LIT: Oversupply Concerns Continue To Weigh On Lithium Market Sentiment,2019-07-10 00:00:00,ENS
Enersys (ENS) to Increase Thin Plate Pure Lead Capacity,2019-06-12 00:00:00,ENS
New Strong Sell Stocks for June 12th,2019-06-12 00:00:00,ENS
EnerSys (ENS) Investor Presentation - Slideshow,2019-06-06 00:00:00,ENS
Here's Why You Should Steer Clear of Enersys (ENS) Right Now,2019-06-06 00:00:00,ENS
EnerSys (ENS) CEO David Shaffer on Q4 2019 Results - Earnings Call Transcript,2019-05-30 00:00:00,ENS
More on EnerSys Q4 results,2019-05-30 00:00:00,ENS
EnerSys 2019 Q4 - Results - Earnings Call Slides,2019-05-30 00:00:00,ENS
"EnerSys (ENS) Q4 Earnings Surpass Estimates, Revenues Miss",2019-05-30 00:00:00,ENS
"EnerSys EPS in-line, misses on revenue",2019-05-29 00:00:00,ENS
"Enersys: Watch Out For The Earnings And Debt, All The Rest Seems Good",2019-05-22 00:00:00,ENS
EnerSys Announces Preliminary Q4 Results & Quarterly Dividend,2019-05-17 00:00:00,ENS
Near-Term View for Manufacturing Electronics Industry Bleak,2019-05-17 00:00:00,ENS
Enersys guides Q1 earnings below consensus on soft wireline business,2019-05-17 00:00:00,ENS
"EnerSys beats by $0.02, misses on revenue",2019-05-16 00:00:00,ENS
EnerSys declares $0.175 dividend,2019-05-16 00:00:00,ENS
"Enersys (ENS) Displays Bright Prospects, Headwinds Persist",2019-05-10 00:00:00,ENS
"Eaton (ETN) Q1 Earnings Beat Estimates, 2019 Guidance Up",2019-04-30 00:00:00,ENS
"Foundry Partners, LLC Buys Philip Morris International Inc, GlaxoSmithKline PLC, Piedmont ...",2019-04-22 00:00:00,ENS
Global X Lithium & Battery Tech ETF: Why This ETF Is A Buy-And-Hold,2019-04-07 00:00:00,ENS
Why Is EnerSys (ENS) Down 11.8% Since Last Earnings Report?,2019-03-08 00:00:00,ENS
"Lincoln Electric (LECO) Earnings Top, Revenues Lag in Q4",2019-02-15 00:00:00,ENS
"Deere (DE) Earnings Miss, Revenues Beat Estimates in Q1",2019-02-15 00:00:00,ENS
Here's Why You Should Hold on to EnerSys (ENS) Stock Now,2019-02-13 00:00:00,ENS
Silgan Rides on Dispensing Systems Buyout Amid Inflation,2019-02-11 00:00:00,ENS
Manitowoc (MTW) Beats on Q4 Earnings & Revenue Estimates,2019-02-08 00:00:00,ENS
EnerSys (ENS) CEO David Shaffer on Q3 2019 Results - Earnings Call Transcript,2019-02-07 00:00:00,ENS
"CMG, HBI, SGMO and PRLB among notable midday movers",2019-02-07 00:00:00,ENS
EnerSys slips ~17% on Q3 earnings miss,2019-02-07 00:00:00,ENS
"EnerSys (ENS) Q3 Earnings Lag Estimates, Margins Drop Y/Y",2019-02-07 00:00:00,ENS
"The Zacks Analyst Blog Highlights: Pioneer Power, Titan, Colfax, Dover and EnerSys",2019-02-07 00:00:00,ENS
"Sealed Air (SEE) Q4 Earnings & Revenue Top Estimates, Up Y/Y",2019-02-07 00:00:00,ENS
"Crown Holdings (CCK) Q4 Earnings Match, Sales Lag Estimates",2019-02-07 00:00:00,ENS
EnerSys 2019 Q3 - Results - Earnings Call Slides,2019-02-07 00:00:00,ENS
EnerSys declares $0.175 dividend,2019-02-06 00:00:00,ENS
"EnerSys misses by $0.08, misses on revenue",2019-02-06 00:00:00,ENS
"Energizer (ENR) Beats on Q1 Earnings, Updates FY19 View",2019-02-06 00:00:00,ENS
ENS or EMR: Which Is the Better Value Stock Right Now?,2019-02-06 00:00:00,ENS
AGCO Corp (AGCO) Tops Earnings & Revenue Estimates in Q4,2019-02-06 00:00:00,ENS
US Manufacturing Remains Strong in January: 5 Top Picks,2019-02-06 00:00:00,ENS
"Emerson (EMR) Q1 Earnings Beat, Revenues Miss Estimates",2019-02-05 00:00:00,ENS
"Bemis (BMS) Earnings In Line, Sales Beat Estimates in Q4",2019-02-01 00:00:00,ENS
"The Zacks Analyst Blog Highlights: Jabil, Fabrinet, Intrepid Potash, EnerSys and Sealed Air",2019-02-01 00:00:00,ENS
Eaton (ETN) Q4 Earnings Top Estimates on Higher Organic Sales,2019-01-31 00:00:00,ENS
"Silgan Holdings (SLGN) Q4 Earnings, Revenues Top Estimates",2019-01-30 00:00:00,ENS
Analysts Estimate EnerSys (ENS) to Report a Decline in Earnings: What to Look Out for,2019-01-30 00:00:00,ENS
"Avery Dennison (AVY) Q4 Earnings Beat, Sales Lag Estimates",2019-01-30 00:00:00,ENS
Optimism Rises Ahead of US-China Trade Talks: 6 Gainers,2019-01-30 00:00:00,ENS
Dover (DOV) Earnings and Revenues Trump Estimates in Q4,2019-01-29 00:00:00,ENS
"Rockwell Automation (ROK) Q1 Earnings, Revenues Top Estimates",2019-01-29 00:00:00,ENS
"Grainger (GWW) Beats Q4 Earnings, Misses Sales Estimates",2019-01-24 00:00:00,ENS
"Weak Agricultural Markets, Higher Costs to Weigh on Lindsay",2019-01-23 00:00:00,ENS
Here's Why Investors Should Hold Ball Corporation (BLL) Stock,2019-01-17 00:00:00,ENS
EnerSys Announces Third Quarter Fiscal —…–9 Results Conference Call,2019-01-16 00:00:00,ENS
Rising Demand & Cost Reduction to Drive Milacron's Results,2019-01-15 00:00:00,ENS
Emerson (EMR) Introduces ProAct Connect+ Software Suite,2019-01-11 00:00:00,ENS
Manitowoc (MTW) Down 63% in 2018: Can It Rebound This Year?,2019-01-10 00:00:00,ENS
"AZZ Q3 Earnings & Revenues Miss Estimates, Bookings Up Y/Y",2019-01-09 00:00:00,ENS
"The Zacks Analyst Blog Highlights: DXP Enterprises, EnerSys, Zebra Technologies, ExOne and Twin Disc",2019-01-09 00:00:00,ENS
"Donaldson (DCI) Displays Bright Prospects, Risks Persist",2019-01-08 00:00:00,ENS
US Manufacturing Sector Likely to Improve in 2019: 5 Picks,2019-01-08 00:00:00,ENS
"New Research: Key Drivers of Growth for MDU Resources Group, Enersys, Sally Beauty, Par ...",2019-01-08 00:00:00,ENS
Crown Holdings' Results to be Hurt by Impact of Hurricanes,2019-01-07 00:00:00,ENS
Near-Term Manufacturing Electronics Outlook Remains Bleak,2019-01-04 00:00:00,ENS
"Focus on Investments to Aid Grainger (GWW), Expenses Rise",2019-01-04 00:00:00,ENS
ENS or EMR: Which Is the Better Value Stock Right Now?,2019-01-03 00:00:00,ENS
Lower Volumes & Tariffs to Hit Apogee's (APOG) Performance,2019-01-03 00:00:00,ENS
Here's Why You Should Hold Deere Stock in Your Portfolio,2019-01-03 00:00:00,ENS
Here's Why You Should Consider Buying EnerSys (ENS) Stock Now,2018-12-28 00:00:00,ENS
Enersys Sees Hammer Chart Pattern: Time to Buy?,2018-12-28 00:00:00,ENS
4 Industrial Stocks Set for a Strong Finish in 2018,2018-12-27 00:00:00,ENS
Enersys Earns Relative Strength Rating Upgrade; Hits Key Threshold,2018-12-24 00:00:00,ENS
"Cintas (CTAS) Tops Q2 Earnings Estimates, Raises FY19 View",2018-12-21 00:00:00,ENS
5 Industrial Products Stocks That Survived 2018 Sector Crash,2018-12-21 00:00:00,ENS
5 Industrial Stocks to Continue Their Winning Streaks in 2019,2018-12-20 00:00:00,ENS
ABB Battles Inflation Woes With Restructuring Initiatives,2018-12-18 00:00:00,ENS
Stocks Showing Improving Market Leadership: Enersys Earns 85 RS Rating,2018-12-13 00:00:00,ENS
Tetra Tech Secures Forest Management Deal From USAID in Peru,2018-12-13 00:00:00,ENS
"Sonoco Poised to Grow on Acquisitions, Products, Cost Control",2018-12-13 00:00:00,ENS
Emerson's iSolutions Buyout to Fortify Consultancy Business,2018-12-12 00:00:00,ENS
EnerSys' Alpha Group Buyout to Strengthen Earnings Prospects,2018-12-11 00:00:00,ENS
Pentair Rides on Strong Momentum in Segments & New Products,2018-12-11 00:00:00,ENS
Is EnerSys (ENS) a Great Value Stock Right Now?,2018-12-11 00:00:00,ENS
"Higher Costs, Unfavorable Foreign Currency Ail Sealed Air",2018-12-11 00:00:00,ENS
Sonoco (SON) Raises 2018 Guidance on Insurance Recovery,2018-12-10 00:00:00,ENS
EnerSys completes acquisition Alpha Tech companies,2018-12-10 00:00:00,ENS
Why Is EnerSys (ENS) Down 8.7% Since Last Earnings Report?,2018-12-07 00:00:00,ENS
Here's Why You Should Hold Grainger (GWW) Stock Right Now,2018-12-07 00:00:00,ENS
Regal Beloit (RBC) to Sell Drives & Control Business by 1Q19,2018-12-06 00:00:00,ENS
Here's Why You Should Hold Sonoco Stock in Your Portfolio,2018-12-05 00:00:00,ENS
Focus on Cost Cuts & Investments Aids Pentair Amid Inflation,2018-12-03 00:00:00,ENS
Ball Corporation (BLL) Rises 31% YTD: What's Driving It?,2018-11-30 00:00:00,ENS
Here's Why You Should Hold Lincoln Electric Stock Right Now,2018-11-29 00:00:00,ENS
Deere to Gain on Upbeat Agricultural Market Amid Inflation,2018-11-29 00:00:00,ENS
"Century Aluminum to Expand Sebree Casthouse, Boost Production",2018-11-29 00:00:00,ENS
Grainger Rallies 10% Since Q3: Will the Momentum Continue?,2018-11-27 00:00:00,ENS
Reasons to Dump Astec (ASTE) Stock From Your Portfolio Now,2018-11-27 00:00:00,ENS
Here's Why You Should Hold Avery Dennison Stock Right Now,2018-11-26 00:00:00,ENS
AGCO Corp Rides on Strategic Investments Amid Inflation,2018-11-22 00:00:00,ENS
"TriMas Bets on Favorable Markets, New Products & Cost Control",2018-11-22 00:00:00,ENS
Here's Why You Should Hold Dover Stock in Your Portfolio,2018-11-21 00:00:00,ENS
Here's Why You Should Consider Buying Rexnord (RXN) Stock Now,2018-11-21 00:00:00,ENS
Can A. O. Smith (AOS) Maintain Momentum Amid Headwinds?,2018-11-21 00:00:00,ENS
"Manitowoc to Grow on Product Innovation, Input Costs Rise",2018-11-20 00:00:00,ENS
Ball Corporation Hits 52-Week High on Solid Q3 Performance,2018-11-19 00:00:00,ENS
Emerson Launches LED Luminaire for Hazardous Locations,2018-11-19 00:00:00,ENS
Dispensing Systems Buyout Aids Silgan Holdings Amid Inflation,2018-11-15 00:00:00,ENS
ENS or EMR: Which Is the Better Value Stock Right Now?,2018-11-14 00:00:00,ENS
EnerSys 2019 Q2 - Results - Earnings Call Slides,2018-11-08 00:00:00,ENS
EnerSys (ENS) Q2 2019 Results - Earnings Call Transcript,2018-11-08 00:00:00,ENS
"Terex (TEX) Lags Q3 Earnings & Revenue Estimates, Cuts View",2018-11-08 00:00:00,ENS
EnerSys (ENS) Tops Q2 Earnings Estimates,2018-11-08 00:00:00,ENS
EnerSys declares $0.175 dividend,2018-11-07 00:00:00,ENS
"EnerSys beats by $0.01, beats on revenue",2018-11-07 00:00:00,ENS
"Rockwell Automation (ROK) Q4 Earnings Beat Estimates, Up Y/Y",2018-11-07 00:00:00,ENS
Notable earnings after Wednesday's close,2018-11-06 00:00:00,ENS
Emerson's (EMR) Q4 Earnings and Revenues Miss Estimates,2018-11-06 00:00:00,ENS
"AptarGroup (ATR) Beats on Q3 Earnings & Revenues, Issues View",2018-11-06 00:00:00,ENS
AGCO Corp (AGCO) Beats Earnings & Revenue Estimates in Q3,2018-11-02 00:00:00,ENS
"Market Trends Toward New Normal in Enersys, Benchmark Electronics, Chegg, Century Communities, ...",2018-11-02 00:00:00,ENS
Cimpress (CMPR) Earnings & Revenues Miss Estimates in Q1,2018-11-01 00:00:00,ENS
"EnerSys (ENS) CEO David Shaffer Announces Agreement to Acquire Alpha Technologies Group, Inc. Broker Conference Call (Transcript)",2018-10-30 00:00:00,ENS
"Milacron (MCRN) Q3 Earnings Beat Estimates, Trims '18 View",2018-10-30 00:00:00,ENS
"EnerSys Announces Agreement to Acquire the Alpha Technologies Group of Companies, Creating the ...",2018-10-29 00:00:00,ENS
"EnerSys to buy Alpha Technologies companies for $750M in cash, stock",2018-10-29 00:00:00,ENS
Century Aluminum (CENX) Tops Q3 Earnings & Sales Estimates,2018-10-26 00:00:00,ENS
ENS vs. FELE: Which Stock Is the Better Value Option?,2018-10-26 00:00:00,ENS
Astec's (ASTE) Earnings & Revenues Miss Estimates in Q3,2018-10-24 00:00:00,ENS
"Pentair (PNR) Beats Q3 Earnings & Sales Estimates, Ups View",2018-10-23 00:00:00,ENS
Caterpillar (CAT) Q3 Earnings Top Estimates on Robust Demand,2018-10-23 00:00:00,ENS
Crown Holdings (CCK) Beats Q3 Earnings & Revenue Estimates,2018-10-23 00:00:00,ENS
"Dover (DOV) Beats Q3 Earnings Estimates, Narrows '18 View",2018-10-18 00:00:00,ENS
Here's Why You Should Hold on to Rexnord (RXN) Stock Now,2018-10-15 00:00:00,ENS
Kennametal (KMT) to Gain From Restructuring Amid Cost Woes,2018-10-11 00:00:00,ENS
EnerSys Announces Second Quarter Fiscal —…–9 Results Conference Call,2018-10-10 00:00:00,ENS
A. O. Smith's (AOS) Board Approves 22% Hike in Dividend Rate,2018-10-10 00:00:00,ENS
ETN vs. ENS: Which Stock Is the Better Value Option?,2018-10-02 00:00:00,ENS
EV trends in the spotlight,2018-09-13 00:00:00,ENS
EnerSys: The Shrinking Margins Should Start To Expand Again,2018-09-10 00:00:00,ENS
EnerSys (ENS) Up 7.1% Since Last Earnings Report: Can It Continue?,2018-09-07 00:00:00,ENS
Enersys Invests $6.4M to Boost Battery Manufacturing Sites,2018-08-24 00:00:00,ENS
EnerSys makes significant investment in Advanced Munitions Batteries Manufacturing Facilities,2018-08-24 00:00:00,ENS
Stocks With Rising Relative Strength: Enersys,2018-08-20 00:00:00,ENS
EnerSys 2019 Q1 - Results - Earnings Call Slides,2018-08-09 00:00:00,ENS
EnerSys (ENS) CEO David Shaffer on Q1 2019 Results - Earnings Call Transcript,2018-08-09 00:00:00,ENS
"EnerSys (ENS) Q1 Earnings Meet Estimates, Rise on Solid Sales",2018-08-09 00:00:00,ENS
EnerSys declares $0.175 dividend,2018-08-08 00:00:00,ENS
Notable earnings after Wednesday's close,2018-08-07 00:00:00,ENS
Stock Upgrades: Enersys Shows Rising Relative Strength,2018-08-01 00:00:00,ENS
Enersys Sees RS Rating Climb To 73,2018-07-19 00:00:00,ENS
EnerSys Announces First Quarter Fiscal —…–9 Results Conference Call,2018-07-18 00:00:00,ENS
"Enersys' (ENS) Long-Term Prospects Bright, Risks Remain",2018-07-09 00:00:00,ENS
Emerson's (EMR) Vilter Unit Announces New Suite of Products,2018-06-04 00:00:00,ENS
ENS vs. ABB: Which Stock Should Value Investors Buy Now?,2018-06-01 00:00:00,ENS
EnerSys Inc. (ENS) CEO David Shaffer on Q4 2018 Results - Earnings Call Transcript,2018-05-31 00:00:00,ENS
"EnerSys (ENS) Beats on Q4 Earnings & Revenues, View Upbeat",2018-05-31 00:00:00,ENS
EnerSys 2018 Q4 - Results - Earnings Call Slides,2018-05-31 00:00:00,ENS
Emerson (EMR) Announces New Wireless Pressure Gauge App,2018-05-30 00:00:00,ENS
"Enersys +8% after Q1 beat, upside earnings guidance",2018-05-17 00:00:00,ENS
EnerSys (ENS) Announces Preliminary Q4 and FY18 Results,2018-05-17 00:00:00,ENS
EnerSys declares $0.175 dividend,2018-05-16 00:00:00,ENS
"EnerSys beats by $0.01, beats on revenue",2018-05-16 00:00:00,ENS
"Bright Lights On Capitalist Woodstock, Tech Developers And Sports Betting",2018-05-05 00:00:00,ENS
EnerSys Announces Dates for Preliminary Fourth Quarter Fiscal —…–8 Results and Investor ...,2018-05-02 00:00:00,ENS
Companies To Benefit From The Stationary Energy Storage Boom,2018-04-30 00:00:00,ENS
Why Is Enersys (ENS) Up 5.8% Since Its Last Earnings Report?,2018-03-09 00:00:00,ENS
"Global X Management CO LLC Buys Albemarle Corp, NVIDIA Corp, Intuitive Surgical Inc, Sells ...",2018-02-08 00:00:00,ENS
EnerSys (ENS) Q3 2018 Results - Earnings Call Transcript,2018-02-08 00:00:00,ENS
EnerSys 2018 Q3 - Results - Earnings Call Slides,2018-02-08 00:00:00,ENS
EnerSys declares $0.175 dividend,2018-02-07 00:00:00,ENS
"EnerSys beats by $0.11, beats on revenue",2018-02-07 00:00:00,ENS
Notable earnings after Wednesday's close,2018-02-06 00:00:00,ENS
"Kempen Capital Management N.v. Buys Sun Life Financial Inc, Canadian Imperial Bank of Commerce, ...",2017-11-15 00:00:00,ENS
"EnerSys (ENS) Q2 Earnings Trump Estimates, Revenues Up Y/Y",2017-11-10 00:00:00,ENS
"EnerSys (ENS) Q1 Earnings Miss, Revenues Beat Estimates",2017-08-11 00:00:00,ENS
EnerSys Reports First Quarter Fiscal —…–8 Results,2017-08-09 00:00:00,ENS
Enersys (ENS) to Report Q1 Earnings: Is a Surprise in Store?,2017-08-08 00:00:00,ENS
EnerSys Struggles with Lead Price Volatility & Currency Woes,2017-07-10 00:00:00,ENS
"AZZ Misses Earnings & Revenue Estimates in Q1, Reaffirms View",2017-07-07 00:00:00,ENS
EnerSys Announces $6…M in New Global Space Business,2017-06-13 00:00:00,ENS
"Copper Rock Capital Partners, LLC Buys Green Dot, Dave & Buster's Entertainment, Halyard ...",2017-04-07 00:00:00,ENS
KBR Inc. (KBR) Secures Position in U.S. Air Force Contract,2017-03-10 00:00:00,ENS
"Zacks.com featured highlights: EnerSys, Broadcom, Pool, Allstate and Tallgrass Energy Partners",2017-03-08 00:00:00,ENS
5 Top Dividend Growth Stocks to Boost Your Returns,2017-03-07 00:00:00,ENS
EnerSys (ENS) Investor Presentation - Slideshow,2017-03-02 00:00:00,ENS
EnerSys' (ENS) CEO David Shaffer on Q3 2017 Results - Earnings Call Transcript,2017-02-09 00:00:00,ENS
EnerSys 2017 Q3 - Results - Earnings Call Slides,2017-02-09 00:00:00,ENS
EnerSys declares $0.175 dividend,2017-02-08 00:00:00,ENS
"EnerSys beats by $0.05, misses on revenue",2017-02-08 00:00:00,ENS
Notable earnings after Wednesday's close,2017-02-07 00:00:00,ENS
"Wcm Investment Management Buys Accenture PLC, Luxottica Group SpA, iShares MSCI EAFE, Sells ...",2017-02-01 00:00:00,ENS
Lindsay (LNN) Misses Earnings & Revenue Estimates in Q1,2016-12-22 00:00:00,ENS
"ACCO Brands Hits 52-Week High on Raised View, Acquisitions",2016-12-19 00:00:00,ENS
7 Stocks to Buy with Impressive Interest Coverage Ratio,2016-12-16 00:00:00,ENS
7 Incredible Dividend Growth Stocks to Buy Now,2016-12-15 00:00:00,ENS
7 Stocks Near 52-Week Highs to Buy Right Now,2016-12-14 00:00:00,ENS
Nordson (NDSN) Beats on Q4 Earnings & Revenues; Rise Y/Y,2016-12-14 00:00:00,ENS
4 Stocks In Machinery Sector Shape Attractive Charts,2016-12-05 00:00:00,ENS
EnerSys (ENS) Q2 2017 Results - Earnings Call Transcript,2016-11-10 00:00:00,ENS
EnerSys 2017 Q2 - Results - Earnings Call Slides,2016-11-10 00:00:00,ENS
"EnerSys beats by $0.07, misses on revenue",2016-11-09 00:00:00,ENS
EnerSys declares $0.175 dividend,2016-11-09 00:00:00,ENS
Notable earnings after Wednesday's close,2016-11-08 00:00:00,ENS
The World In 2020 And What Companies To Own,2016-09-16 00:00:00,ENS
Wabash National +2.6% on move to SmallCap 600,2016-08-23 00:00:00,ENS
Energy Storage - The Dams Of Our Energy Future,2016-08-15 00:00:00,ENS
EnerSys 2017 Q1 - Results - Earnings Call Slides,2016-08-11 00:00:00,ENS
EnerSys (ENS) David M. Shaffer on Q1 2017 Results - Earnings Call Transcript,2016-08-11 00:00:00,ENS
EnerSys (ENS) Increased on Q1 Earnings Weakness,2016-08-11 00:00:00,ENS
EnerSys declares $0.175 dividend,2016-08-10 00:00:00,ENS
"EnerSys beats by $0.04, beats on revenue",2016-08-10 00:00:00,ENS
Notable earnings after Wednesday's close,2016-08-09 00:00:00,ENS
YMBC High Yield Portfolio - Q2 2016 Review,2016-07-21 00:00:00,ENS
Plug Power Is A Speculative Stock At Best,2016-06-09 00:00:00,ENS
"EnerSys' (ENS) CEO, David Shaffer on Q4 2016 Results - Earnings Call Transcript",2016-06-01 00:00:00,ENS
"InsiderInsights.com Daily Round Up 5/26/16: PSX, SHAK, JGV",2016-05-27 00:00:00,ENS
"InsiderInsights.com Daily Round Up 5/11/16: Shake Shack, Performance Sports, Flex Pharma, Intrepid Potash",2016-05-12 00:00:00,ENS
"EnerSys beats by $0.03, beats on revenue",2016-05-05 00:00:00,ENS
The Writing on the Wall Bodes Well for Oakridge Global Energy Solutions,2016-04-20 00:00:00,ENS
"EnerSys - Acquisition Machine Looks Appealing, Despite Headwinds",2016-04-18 00:00:00,ENS
Valuation Dashboard: Industrials - Update,2016-03-08 00:00:00,ENS
Valuation Dashboard: Industrials - Update,2016-02-16 00:00:00,ENS
EnerSys' (ENS) CEO John Craig on Q3 2016 Results - Earnings Call Transcript,2016-01-29 00:00:00,ENS
EnerSys declares $0.175 dividend,2016-01-28 00:00:00,ENS
Notable earnings after Thursday's close,2016-01-27 00:00:00,ENS
Valuation Dashboard: Industrials - Update,2016-01-26 00:00:00,ENS
My Top Electrical Equipment Stocks For 2016,2016-01-07 00:00:00,ENS
It Looks Like Mr. Market Agreed With My Assessment Of EnerSys,2015-12-01 00:00:00,ENS
Enseco Energy Services Corp. Announces Repayment Demand and Appointment of Receiver,2015-10-13 00:00:00,ENS
M&A Daily: Big MO For AB-SAB Beer Deal,2015-10-07 00:00:00,ENS
Johnson Controls,2015-10-06 00:00:00,ENS
WSJ: Johnson Controls in talks to buy EnerSys,2015-10-06 00:00:00,ENS
Strength Seen in EnerSys (ENS): Stock Jumps 5.5%,2015-10-05 00:00:00,ENS
