name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
		NetPreferredStockIssuance,"210,000,000","60,000,000","2,000,000","-1,000,000","149,000,000","1,017,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,"210,000,000","60,000,000","2,000,000","-1,000,000","149,000,000","1,017,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,,"-2,000,000",,"-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-406,000,000","-105,000,000","-100,000,000","-101,000,000","-100,000,000","-100,000,000","-95,000,000","-96,000,000","-95,000,000","-95,000,000","-90,000,000","-91,000,000","-91,000,000","-90,000,000","-86,000,000","-86,000,000","-86,000,000","-86,000,000","-79,000,000","-80,000,000","-79,000,000","-79,000,000","-72,000,000","-73,000,000","-72,000,000","-73,000,000","-67,000,000","-68,000,000","-71,000,000","-70,000,000","-36,000,000","-36,000,000","-36,000,000","-36,000,000","-30,000,000","-29,000,000","-30,000,000","-30,000,000",,,,,,,,,,"-409,000,000",,"-72,000,000","-285,000,000","-227,000,000","-322,000,000","-12,000,000",,,,,,,,,,,,"-16,000,000",,"-79,000,000","-26,000,000","-21,000,000",,,,"-8,000,000",,,,,,,,,"0","0","0","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","-400,000","0","-300,000"
			CommonStockDividendPaid,"-406,000,000","-105,000,000","-100,000,000","-101,000,000","-100,000,000","-100,000,000","-95,000,000","-96,000,000","-95,000,000","-95,000,000","-90,000,000","-91,000,000","-91,000,000","-90,000,000","-86,000,000","-86,000,000","-86,000,000","-86,000,000","-79,000,000","-80,000,000","-79,000,000","-79,000,000","-72,000,000","-73,000,000","-72,000,000","-73,000,000","-67,000,000","-68,000,000","-71,000,000","-70,000,000","-36,000,000","-36,000,000","-36,000,000","-36,000,000","-30,000,000","-29,000,000","-30,000,000","-30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-562,000,000","-508,000,000","235,000,000","-88,000,000","-201,000,000","90,000,000","208,000,000","-392,000,000","-113,000,000","-50,000,000","-120,000,000","-135,000,000","-132,000,000","-175,000,000","-177,000,000","-115,000,000","-103,000,000","-115,000,000","-222,000,000","-59,000,000","-233,000,000","-74,000,000","-140,000,000","-103,000,000","-214,000,000","43,000,000","-29,000,000","-95,000,000","82,000,000","210,000,000","-188,000,000","-231,000,000","-249,000,000","-250,000,000","-303,000,000","-285,000,000","-500,000,000","-12,000,000","-173,000,000","-207,000,000","-525,000,000","-13,000,000","-97,000,000","-279,000,000","-664,000,000","-48,000,000","-280,000,000","-410,000,000",,,"232,000,000","-38,000,000","19,000,000","3,000,000","-143,000,000","17,000,000","-137,000,000","-16,000,000","-198,000,000","-304,000,000","94,000,000","-52,000,000","-137,000,000","-152,000,000","-50,000,000","-16,000,000","-217,000,000","-2,000,000","0","-3,000,000","-55,000,000","-44,000,000","-78,000,000","-41,000,000","-78,000,000","-18,000,000","-55,000,000","-9,000,000","-51,000,000","0","-65,000,000","38,000,000","-69,000,000","-45,000,000","8,000,000","-117,000,000","-28,000,000","-165,000,000","-131,000,000","-40,000,000","-72,000,000","31,000,000","-40,000,000","-50,000,000","-3,000,000","100,000,000","-155,000,000","-20,000,000","-273,000,000","0","256,000,000","246,000,000","14,000,000","-11,000,000","5,000,000","-1,000,000","13,300,000","-2,000,000","0","3,700,000","1,400,000","1,100,000","-400,000","-1,500,000"
CashFlowFromDiscontinuedOperation,,,,,,,,,,,"-7,000,000","-8,000,000","-4,000,000","-53,000,000","18,000,000","-13,000,000","-5,000,000","74,000,000","-80,000,000","7,000,000","-1,000,000","-7,000,000","4,000,000","0","2,000,000","4,000,000",,"7,000,000","-2,000,000","-5,000,000","0","0","45,000,000","30,000,000","-25,000,000","17,000,000","8,000,000","-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherCashAdjustmentInsideChangeinCash,"49,000,000","-64,000,000","55,000,000","-62,000,000","120,000,000","-58,000,000","-57,000,000","-1,000,000","-47,000,000","2,000,000",,,,,,,,,,,,,,,,,"-7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"1,566,000,000","1,562,000,000","1,484,000,000","1,974,000,000","2,026,000,000","2,606,000,000","1,827,000,000","2,381,000,000","2,107,000,000","2,210,000,000","1,572,000,000","1,841,000,000","1,953,000,000","2,375,000,000","2,003,000,000","2,122,000,000","2,142,000,000","2,168,000,000","949,000,000","1,398,000,000","1,213,000,000","1,588,000,000","1,305,000,000","1,325,000,000","1,265,000,000","1,185,000,000","1,262,000,000","1,437,000,000","1,022,000,000","1,337,000,000","1,539,000,000","1,670,000,000","1,515,000,000","1,413,000,000","1,642,000,000","2,031,000,000","1,611,000,000","2,301,000,000","1,970,000,000","1,943,000,000","1,727,000,000","1,688,000,000","1,710,000,000","3,392,000,000","3,624,000,000","2,008,000,000","2,554,000,000","2,848,000,000","2,891,000,000","3,392,000,000","1,809,000,000","2,020,000,000","1,735,000,000","1,267,000,000","903,000,000","1,707,000,000","1,743,000,000","1,766,000,000","2,058,000,000","1,664,000,000","1,478,000,000","1,448,000,000","1,575,000,000","1,989,000,000","1,330,000,000","1,342,000,000","1,390,000,000","1,164,000,000","1,381,000,000","1,555,000,000","1,408,000,000","1,582,000,000","1,248,000,000","1,120,000,000","1,737,000,000","1,477,000,000","1,653,000,000","1,163,000,000","780,000,000","975,000,000","1,028,000,000","1,313,000,000","922,000,000","1,297,000,000","1,190,000,000","1,830,000,000","881,000,000","1,106,000,000","1,200,000,000","822,000,000","669,000,000","702,000,000","391,000,000","437,000,000","491,000,000","383,000,000","367,000,000","317,000,000","302,000,000","358,000,000","323,000,000","423,000,000","185,000,000","243,000,000","220,000,000","207,000,000","239,000,000","248,300,000","242,900,000","231,500,000","255,200,000","334,600,000","299,400,000","292,700,000"
	ChangesInCash,"-1,040,000,000","58,000,000","-469,000,000","-31,000,000","-598,000,000","801,000,000","-563,000,000","270,000,000","-98,000,000","670,000,000","-279,000,000","-86,000,000","-424,000,000","376,000,000","-115,000,000","10,000,000","-1,000,000","375,000,000","-382,000,000","182,000,000","-375,000,000","277,000,000","-22,000,000",,,"-84,000,000","-163,000,000","436,000,000","-323,000,000","-175,000,000","-135,000,000","196,000,000","94,000,000","-207,000,000","-358,000,000","475,000,000","-659,000,000","343,000,000","40,000,000","210,000,000","61,000,000","-41,000,000","-1,614,000,000","-122,000,000","1,602,000,000","-559,000,000","-323,000,000","-66,000,000","-451,000,000","1,604,000,000","-192,000,000","280,000,000","452,000,000","366,000,000","-743,000,000","17,000,000","-8,000,000","-310,000,000","392,000,000","190,000,000","-3,000,000","52,000,000","-396,000,000","673,000,000","-1,000,000","-84,000,000","246,000,000","-222,000,000","-105,000,000","178,000,000","-204,000,000","312,000,000","144,000,000","-602,000,000","320,000,000","-209,000,000","400,000,000","395,000,000","-143,000,000","20,000,000","-234,000,000","416,000,000","-344,000,000","107,000,000","-640,000,000","880,000,000","-225,000,000","-94,000,000","378,000,000","153,000,000","-33,000,000","311,000,000","-46,000,000","-54,000,000","108,000,000","16,000,000","50,000,000","15,000,000","-56,000,000","35,000,000","-100,000,000","238,000,000","-58,000,000","23,000,000","13,000,000","-32,000,000","-9,100,000","5,400,000","11,400,000","-23,700,000","-79,400,000","35,200,000","6,700,000","161,300,000"
	EffectOfExchangeRateChanges,"-4,000,000","20,000,000","-21,000,000","-21,000,000","18,000,000","-22,000,000","9,000,000","4,000,000","-5,000,000","-32,000,000","10,000,000","-26,000,000","2,000,000","-4,000,000","-4,000,000","-30,000,000","-25,000,000","5,000,000","-6,000,000","3,000,000","0","6,000,000","2,000,000","-1,000,000","1,000,000","7,000,000","-12,000,000","-21,000,000","8,000,000","-27,000,000","4,000,000","-41,000,000","8,000,000","-22,000,000","-22,000,000","2,000,000","-31,000,000","-8,000,000","-4,000,000","6,000,000","-22,000,000","25,000,000","-43,000,000","-108,000,000","14,000,000","15,000,000","29,000,000","23,000,000","-23,000,000","-21,000,000","3,000,000","5,000,000","16,000,000","-2,000,000","-46,000,000","-53,000,000","-15,000,000","18,000,000","23,000,000","-4,000,000","33,000,000","17,000,000","48,000,000","-14,000,000","-8,000,000","36,000,000","-20,000,000","5,000,000","46,000,000","-19,000,000","30,000,000","25,000,000","-19,000,000","-15,000,000","5,000,000","1,000,000","34,000,000","-1,000,000","8,000,000","-13,000,000","-51,000,000","-25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"2,606,000,000","1,484,000,000","1,974,000,000","2,026,000,000","2,606,000,000","1,827,000,000","2,381,000,000","2,107,000,000","2,210,000,000","1,572,000,000","1,841,000,000","1,953,000,000","2,375,000,000","2,003,000,000","2,122,000,000","2,142,000,000","2,168,000,000","1,788,000,000","1,398,000,000","1,213,000,000","1,588,000,000","1,305,000,000","1,325,000,000","1,265,000,000","1,185,000,000","1,262,000,000","1,437,000,000","1,022,000,000","1,337,000,000","1,539,000,000","1,670,000,000","1,515,000,000","1,413,000,000","1,642,000,000","2,031,000,000","1,611,000,000","2,301,000,000","1,966,000,000","1,943,000,000","1,727,000,000","1,688,000,000","1,704,000,000","3,392,000,000","3,624,000,000","2,008,000,000","2,552,000,000","2,848,000,000","2,891,000,000","3,392,000,000","1,809,000,000","2,020,000,000","1,735,000,000","1,267,000,000","903,000,000","1,707,000,000","1,743,000,000","1,766,000,000","2,058,000,000","1,664,000,000","1,478,000,000","1,448,000,000","1,379,000,000","1,989,000,000","1,330,000,000","1,342,000,000","1,390,000,000","1,164,000,000","1,381,000,000","1,555,000,000","1,396,000,000","1,582,000,000","1,248,000,000","1,120,000,000","1,737,000,000","1,477,000,000","1,653,000,000","1,163,000,000","769,000,000","975,000,000","1,028,000,000","1,313,000,000","922,000,000","1,297,000,000","1,190,000,000","1,830,000,000","950,000,000","1,106,000,000","1,200,000,000","822,000,000","669,000,000","702,000,000","391,000,000","437,000,000","491,000,000","383,000,000","367,000,000","317,000,000","302,000,000","358,000,000","323,000,000","423,000,000","185,000,000","243,000,000","220,000,000","207,000,000","239,000,000","248,300,000","242,900,000","231,500,000","255,200,000","334,600,000","299,400,000","292,700,000","131,400,000"
IncomeTaxPaidSupplementalData,"455,000,000","46,000,000","52,000,000","35,000,000","422,000,000","-50,000,000","75,000,000","82,000,000","124,000,000","52,000,000","67,000,000","60,000,000","171,000,000","65,000,000","-683,000,000","104,000,000","138,000,000","71,000,000","86,000,000","73,000,000","144,000,000","74,000,000","62,000,000","78,000,000","165,000,000","182,000,000","69,000,000","72,000,000","144,000,000","103,000,000","79,000,000","69,000,000","95,000,000","237,000,000","64,000,000","74,000,000","137,000,000","295,000,000","67,000,000","55,000,000","200,000,000","325,000,000","324,000,000","141,000,000","202,000,000","304,000,000","109,000,000","160,000,000","169,000,000","260,000,000","95,000,000","83,000,000","106,000,000","200,000,000","75,000,000","157,000,000","170,000,000","63,000,000",,"110,000,000","157,000,000","193,000,000","119,000,000","102,000,000","85,000,000","173,000,000","135,000,000","32,000,000","20,000,000","81,000,000","87,000,000","36,000,000","37,000,000","45,000,000","33,000,000","35,000,000","30,000,000","23,000,000","-6,000,000","3,000,000","4,000,000","2,000,000","53,000,000","81,000,000","60,000,000","60,000,000","35,000,000","27,000,000","8,000,000","2,000,000","-8,000,000","29,000,000","22,000,000","2,000,000","-13,000,000","0","24,000,000","13,000,000","1,000,000","8,000,000","11,000,000","11,000,000",,,,"1,000,000",,,,,,,,
InterestPaidSupplementalData,"833,000,000","185,000,000","239,000,000","170,000,000","573,000,000","-167,000,000","290,000,000","160,000,000","295,000,000","163,000,000","265,000,000","203,000,000","309,000,000","169,000,000","-1,686,000,000","161,000,000","315,000,000","207,000,000","399,000,000","185,000,000","417,000,000","195,000,000","436,000,000","222,000,000","387,000,000","228,000,000","390,000,000","210,000,000","423,000,000","242,000,000","449,000,000","226,000,000","450,000,000","226,000,000","475,000,000","223,000,000","466,000,000","234,000,000","485,000,000","241,000,000","492,000,000","291,000,000","460,000,000","248,000,000","505,000,000","229,000,000","459,000,000","239,000,000","480,000,000","284,000,000","424,000,000","274,000,000","426,000,000","271,000,000","474,000,000","309,000,000","531,000,000","301,000,000",,"338,000,000","504,000,000","415,000,000","516,000,000","346,000,000","502,000,000","354,000,000","471,000,000","354,000,000","475,000,000","374,000,000","520,000,000","381,000,000","485,000,000","373,000,000","547,000,000","350,000,000","549,000,000","381,000,000","579,000,000","542,000,000","521,000,000","365,000,000","702,000,000","445,000,000","299,000,000","400,000,000","389,000,000","227,000,000","352,000,000","169,000,000","222,000,000","105,000,000","123,000,000","98,000,000","114,000,000","145,000,000","59,000,000","97,000,000","62,000,000","69,000,000","32,000,000","38,000,000",,,,"23,000,000",,,,,,,,
CapitalExpenditure,"-2,450,000,000","-766,000,000","-582,000,000","-535,000,000","-567,000,000","-432,000,000","-525,000,000","-413,000,000","-386,000,000","-576,000,000","-777,000,000","-558,000,000","-566,000,000","-504,000,000","-529,000,000","-598,000,000","-499,000,000","-495,000,000","-590,000,000","-464,000,000","-649,000,000","-474,000,000","-575,000,000","-515,000,000","-615,000,000","-640,000,000","-621,000,000","-519,000,000","-549,000,000","-619,000,000","-627,000,000","-481,000,000","-509,000,000","-399,000,000","-658,000,000","-464,000,000","-320,000,000","-546,000,000","-655,000,000","-510,000,000","-492,000,000","-579,000,000","-598,000,000","-813,000,000","-540,000,000","-479,000,000","-782,000,000","-526,000,000","-509,000,000","-493,000,000","-755,000,000","-572,000,000","-619,000,000","-574,000,000","-877,000,000","-578,000,000","-752,000,000","-633,000,000","-697,000,000","-538,000,000","-714,000,000","-476,000,000","-415,000,000","-425,000,000","-388,000,000","-232,000,000","-342,000,000","-270,000,000","-260,000,000","-271,000,000","-294,000,000","-221,000,000","-187,000,000","-190,000,000","-350,000,000","-305,000,000","-308,000,000","-265,000,000","-374,000,000","-451,000,000","-638,000,000","-653,000,000","-906,000,000","-1,102,000,000","-398,000,000","-767,000,000","-795,000,000","-760,000,000","-308,000,000","-287,000,000","-193,000,000","-343,000,000","-235,000,000","-63,000,000","-261,000,000","-114,000,000",,"-156,000,000","-161,000,000","-144,000,000","-109,000,000","-97,000,000","-182,000,000","-119,000,000","-160,000,000","-45,000,000",,"-56,200,000","-44,700,000","-75,700,000","-4,300,000","-600,000","-1,500,000","-3,300,000"
IssuanceOfCapitalStock,"210,000,000","60,000,000","2,000,000","-1,000,000","149,000,000","1,017,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,000,000","-3,000,000","-1,000,000","1,570,000,000",,,,,,,,"6,000,000","22,000,000","7,000,000","15,000,000","14,000,000","19,000,000","31,000,000","20,000,000","8,000,000","6,000,000","4,000,000","8,000,000","8,000,000","9,000,000","3,000,000","2,000,000","2,000,000","2,000,000","0",,,,,,,"-17,000,000","6,000,000","7,000,000","18,000,000","528,000,000","6,000,000","907,000,000","8,000,000","791,000,000","0","507,000,000","7,000,000","5,000,000","185,000,000","3,000,000","7,000,000","9,000,000","345,000,000","0","149,000,000",,,"0","1,000,000",,"100,000","400,000","600,000","-800,000","200,000","3,300,000","149,800,000"
IssuanceOfDebt,"6,250,000,000","2,903,000,000","2,217,000,000","531,000,000","599,000,000","1,106,000,000","2,572,000,000","3,119,000,000","3,228,000,000","1,600,000,000","2,805,000,000","1,571,000,000","2,108,000,000","1,370,000,000","850,000,000","618,000,000","687,000,000","2,638,000,000","1,186,000,000","2,322,000,000","2,101,000,000","794,000,000","1,246,000,000","999,000,000","2,289,000,000","409,000,000","1,249,000,000","1,657,000,000","2,201,000,000","675,000,000","2,748,000,000","427,000,000","1,996,000,000","1,369,000,000","1,195,000,000","666,000,000","1,660,000,000","1,506,000,000","569,000,000","243,000,000","76,000,000","503,000,000","2,013,000,000","943,000,000","2,610,000,000","139,000,000","1,944,000,000","-1,357,000,000","1,189,000,000","242,000,000","819,000,000","373,000,000","1,075,000,000","244,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-4,870,000,000","-1,532,000,000","-2,078,000,000","-502,000,000","-758,000,000","-1,120,000,000","-3,419,000,000","-3,245,000,000","-2,892,000,000","-425,000,000","-2,548,000,000","-1,586,000,000","-2,179,000,000","-703,000,000","-1,067,000,000","-851,000,000","-597,000,000","-3,067,000,000","-1,520,000,000","-1,569,000,000","-1,646,000,000","-720,000,000","-1,523,000,000","-1,038,000,000","-1,866,000,000","-480,000,000","-1,137,000,000","-1,296,000,000","-2,064,000,000","-667,000,000","-2,774,000,000","-646,000,000","-1,797,000,000","-1,215,000,000","-1,104,000,000","-143,000,000","-2,366,000,000","-1,009,000,000","-762,000,000","-447,000,000","-219,000,000","-453,000,000","-797,000,000","-810,000,000","-828,000,000","-491,000,000","-812,000,000","-382,000,000","-1,524,000,000","-225,000,000","-399,000,000","-196,000,000","-354,000,000","-322,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,"-2,000,000",,"-1,000,000",,,,,,,,,,,,,"0","0","0","0","0","0","-79,000,000","-74,000,000","-101,000,000","-272,000,000","-35,000,000","-168,000,000","-108,000,000",,,"-259,000,000","-45,000,000",,,"0","-70,000,000","-231,000,000","0","-54,000,000","-127,000,000","-35,000,000","-63,000,000","-84,000,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,200,000","-500,000",,,,,,
FreeCashFlow,"-344,000,000","-309,000,000","-59,000,000","240,000,000","-216,000,000","-179,000,000","143,000,000","854,000,000","61,000,000","-203,000,000","-86,000,000","203,000,000","-242,000,000","186,000,000","133,000,000","169,000,000","-100,000,000","20,000,000","210,000,000","271,000,000","-398,000,000","229,000,000","127,000,000","304,000,000","108,000,000","0","8,000,000","396,000,000","-396,000,000","-182,000,000","-52,000,000","282,000,000","-277,000,000","-178,000,000","17,000,000","391,000,000","247,000,000","72,000,000","-3,000,000","505,000,000","95,000,000","68,000,000","-22,000,000","315,000,000","135,000,000","26,000,000","316,000,000","470,000,000","223,000,000","191,000,000","-441,000,000","456,000,000","-124,000,000","-198,000,000","-287,000,000","206,000,000","-432,000,000","-162,000,000","-188,000,000","203,000,000","-188,000,000","105,000,000","182,000,000","412,000,000","45,000,000","312,000,000","357,000,000","349,000,000","67,000,000","249,000,000","161,000,000","286,000,000","22,000,000","211,000,000","206,000,000","44,000,000","4,000,000","160,000,000","-48,000,000","-329,000,000","-205,000,000","-26,000,000","-526,000,000","-904,000,000","-161,000,000","109,000,000","-645,000,000","-1,062,000,000","54,000,000","-38,000,000","-339,000,000","-159,000,000","-84,000,000","-55,000,000","130,000,000","-175,000,000","204,000,000","-148,000,000","-85,000,000","-122,000,000","-24,000,000","-87,000,000","-147,000,000","-40,000,000","-137,000,000","0","48,900,000","5,800,000","17,600,000","-33,300,000","38,400,000","45,800,000","34,000,000","35,600,000"
DomesticSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,139,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
